order_id,order_date,category,quantity,unit_price_ngn,discount_pct,gmv_ngn,order_status
ORD-20145,2023-05-07,Fashion,1,15252.6,5,14489.97,Completed
ORD-20146,2023-06-23,Office Supplies,1,8131.47,0,8131.47,Completed
ORD-20147,2023-11-14,Home & Living,2,19923.25,5,37854.17,Completed
ORD-20148,2023-04-27,Home & Living,2,20575.58,0,41151.15,Completed
ORD-20149,2023-01-16,Electronics,1,74194.89,0,74194.89,Cancelled
ORD-20150,2023-10-15,Baby & Kids,1,11943.98,0,11943.98,Completed
ORD-20151,2023-06-21,Phones & Tablets,1,107845.23,0,107845.23,Completed
ORD-20152,2023-04-22,Electronics,1,71963.89,10,64767.5,Completed
ORD-20153,2023-04-27,Automotive,2,89096.2,20,142553.92,Completed
ORD-20154,2023-10-10,Groceries,3,5350.49,10,14446.32,Cancelled
ORD-20155,2023-07-09,Home & Living,1,16396.64,10,14756.98,Completed
ORD-20156,2023-05-10,Home & Living,2,28471.57,20,45554.51,Completed
ORD-20157,2023-10-18,Sports & Fitness,1,14458.55,15,12289.77,Completed
ORD-20158,2023-03-13,Automotive,2,69700.03,0,139400.06,Completed
ORD-20159,2023-09-13,Electronics,1,62125.32,20,49700.26,Completed
ORD-20160,2023-10-10,Beauty & Health,1,10423.54,0,10423.54,Completed
ORD-20161,2023-12-22,Home & Living,3,28781.85,20,69076.44,Completed
ORD-20162,2023-05-01,Books & Stationery,1,4028.09,0,4028.09,Completed
ORD-20163,2023-09-14,Automotive,1,83213.46,0,83213.46,Completed
ORD-20164,2023-06-18,Electronics,1,107764.81,0,107764.81,Completed
ORD-20165,2023-12-24,Electronics,2,117012.01,0,234024.02,Completed
ORD-20166,2023-08-17,Office Supplies,2,9228.54,0,18457.08,Completed
ORD-20167,2023-04-02,Automotive,1,74663.74,20,59730.99,Completed
ORD-20168,2023-08-14,Baby & Kids,2,7046.06,0,14092.12,Returned
ORD-20169,2023-08-21,Groceries,3,3941.43,15,10050.64,Completed
ORD-20170,2023-06-25,Electronics,1,111485.75,15,94762.89,Cancelled
ORD-20171,2023-10-10,Groceries,1,4292.84,15,3648.92,Completed
ORD-20172,2023-09-26,Fashion,1,12798.48,10,11518.64,Returned
ORD-20173,2023-06-15,Office Supplies,1,7533.63,15,6403.59,Returned
ORD-20174,2023-12-22,Fashion,1,11628.81,20,9303.05,Cancelled
ORD-20175,2023-09-24,Beauty & Health,1,9947.38,5,9450.01,Completed
ORD-20176,2023-12-13,Fashion,1,14872.07,20,11897.65,Completed
ORD-20177,2023-12-06,Fashion,2,14980.29,5,28462.55,Completed
ORD-20178,2023-10-08,Electronics,1,105297.78,15,89503.12,Returned
ORD-20179,2023-09-24,Gaming,2,38210.08,0,76420.17,Returned
ORD-20180,2023-07-01,Fashion,2,10151.93,20,16243.09,Completed
ORD-20181,2023-09-07,Electronics,1,114374.23,20,91499.38,Completed
ORD-20182,2023-04-24,Books & Stationery,1,2970.52,5,2821.99,Completed
ORD-20183,2023-08-23,Fashion,1,15577.27,5,14798.41,Completed
ORD-20184,2023-04-30,Office Supplies,1,6360.99,5,6042.94,Completed
ORD-20185,2023-04-14,Electronics,2,68229.55,5,129636.15,Completed
ORD-20186,2023-01-28,Electronics,1,106045.15,10,95440.63,Completed
ORD-20187,2023-05-14,Fashion,1,13605.7,20,10884.56,Completed
ORD-20188,2023-10-05,Groceries,3,4428.63,15,11292.99,Completed
ORD-20189,2023-05-03,Books & Stationery,1,4025.13,5,3823.88,Completed
ORD-20190,2023-09-08,Books & Stationery,2,3459.52,0,6919.04,Completed
ORD-20191,2023-07-06,Electronics,1,111037.12,15,94381.55,Cancelled
ORD-20192,2023-10-23,Groceries,1,3588.6,0,3588.6,Completed
ORD-20193,2023-05-14,Fashion,1,11944.37,0,11944.37,Completed
ORD-20194,2023-09-04,Home & Living,1,18729.64,0,18729.64,Returned
ORD-20195,2023-02-21,Beauty & Health,1,10581.71,0,10581.71,Completed
ORD-20196,2023-07-16,Beauty & Health,1,11682.07,0,11682.07,Completed
ORD-20197,2023-02-16,Beauty & Health,3,6869.98,20,16487.95,Completed
ORD-20198,2023-03-09,Beauty & Health,2,11767.55,20,18828.07,Completed
ORD-20199,2023-10-22,Home & Living,3,26703.35,20,64088.04,Completed
ORD-20200,2023-01-08,Baby & Kids,1,12065.52,5,11462.25,Completed
ORD-20201,2023-04-16,Fashion,3,14022.4,0,42067.2,Completed
ORD-20202,2023-10-17,Fashion,1,16375.45,10,14737.9,Completed
ORD-20203,2023-09-30,Office Supplies,1,7386.61,0,7386.61,Completed
ORD-20204,2023-04-10,Beauty & Health,1,9001.39,0,9001.39,Completed
ORD-20205,2023-03-04,Baby & Kids,2,6972.17,0,13944.34,Completed
ORD-20206,2023-06-06,Office Supplies,1,6114.34,0,6114.34,Returned
ORD-20207,2023-03-21,Electronics,1,67631.99,15,57487.19,Completed
ORD-20208,2023-09-15,Fashion,1,9287.84,5,8823.45,Completed
ORD-20209,2023-12-10,Phones & Tablets,1,151840.61,10,136656.55,Completed
ORD-20210,2023-07-20,Electronics,1,63357.69,10,57021.92,Completed
ORD-20211,2023-02-16,Groceries,2,4713.71,0,9427.43,Completed
ORD-20212,2023-08-20,Fashion,3,12532.28,0,37596.83,Cancelled
ORD-20213,2023-01-01,Phones & Tablets,2,151559.1,0,303118.2,Cancelled
ORD-20214,2023-02-04,Books & Stationery,1,2745.93,0,2745.93,Returned
ORD-20215,2023-06-19,Automotive,3,88137.13,5,251190.83,Completed
ORD-20216,2023-10-25,Phones & Tablets,2,166058.54,0,332117.07,Completed
ORD-20217,2023-04-18,Automotive,2,77180.26,0,154360.52,Completed
ORD-20218,2023-10-07,Beauty & Health,2,6486.69,0,12973.37,Completed
ORD-20219,2023-07-19,Electronics,1,101721.17,10,91549.05,Completed
ORD-20220,2023-03-20,Electronics,2,90238.48,0,180476.97,Completed
ORD-20221,2023-12-26,Fashion,1,9726.54,5,9240.21,Completed
ORD-20222,2023-08-09,Electronics,2,108514.81,0,217029.61,Completed
ORD-20223,2023-10-01,Sports & Fitness,1,17305.66,10,15575.09,Cancelled
ORD-20224,2023-11-19,Home & Living,3,27022.53,20,64854.07,Returned
ORD-20225,2023-04-24,Electronics,1,81585.53,0,81585.53,Completed
ORD-20226,2023-11-30,Fashion,2,12087.83,0,24175.65,Completed
ORD-20227,2023-04-27,Electronics,1,82045.21,0,82045.21,Completed
ORD-20228,2023-01-15,Home & Living,1,18611.7,0,18611.7,Completed
ORD-20229,2023-10-04,Home & Living,1,28751.89,0,28751.89,Completed
ORD-20230,2023-07-31,Home & Living,2,18197.81,15,30936.28,Completed
ORD-20231,2023-08-22,Automotive,1,89743.42,10,80769.08,Completed
ORD-20232,2023-10-10,Beauty & Health,1,10580.46,0,10580.46,Completed
ORD-20233,2023-09-09,Beauty & Health,2,7587.66,0,15175.31,Cancelled
ORD-20234,2023-07-18,Electronics,3,98927.14,10,267103.28,Cancelled
ORD-20235,2023-05-13,Baby & Kids,1,9628.26,0,9628.26,Completed
ORD-20236,2023-02-03,Sports & Fitness,3,14691.9,5,41871.9,Returned
ORD-20237,2023-12-22,Baby & Kids,1,10334.63,20,8267.71,Completed
ORD-20238,2023-08-14,Fashion,1,9799.17,5,9309.22,Cancelled
ORD-20239,2023-05-19,Automotive,1,54791.53,10,49312.38,Completed
ORD-20240,2023-10-31,Baby & Kids,3,12854.78,10,34707.91,Completed
ORD-20241,2023-09-18,Electronics,1,81904.02,15,69618.41,Cancelled
ORD-20242,2023-06-25,Beauty & Health,2,9729.19,20,15566.7,Completed
ORD-20243,2023-06-16,Phones & Tablets,1,132088.87,10,118879.98,Completed
ORD-20244,2023-02-23,Electronics,2,75330.62,0,150661.24,Completed
ORD-20245,2023-03-08,Beauty & Health,1,10896.55,5,10351.72,Completed
ORD-20246,2023-04-03,Gaming,1,43666.46,0,43666.46,Completed
ORD-20247,2023-07-13,Home & Living,3,29702.6,0,89107.8,Returned
ORD-20248,2023-11-17,Beauty & Health,1,6396.04,20,5116.83,Completed
ORD-20249,2023-09-18,Electronics,1,82717.39,10,74445.65,Completed
ORD-20250,2023-10-19,Phones & Tablets,2,100160.93,0,200321.86,Cancelled
ORD-20251,2023-01-09,Phones & Tablets,2,162439.53,15,276147.2,Completed
ORD-20252,2023-02-21,Baby & Kids,1,8813.11,20,7050.49,Completed
ORD-20253,2023-07-14,Sports & Fitness,1,16206.34,15,13775.39,Completed
ORD-20254,2023-02-08,Books & Stationery,1,4895.29,0,4895.29,Completed
ORD-20255,2023-09-11,Electronics,3,101521.4,0,304564.21,Completed
ORD-20256,2023-01-16,Electronics,1,99596.1,10,89636.49,Completed
ORD-20257,2023-04-18,Electronics,1,63673.8,0,63673.8,Completed
ORD-20258,2023-08-11,Groceries,3,5650.65,20,13561.55,Returned
ORD-20259,2023-08-21,Beauty & Health,3,11852.85,15,30224.76,Completed
ORD-20260,2023-08-18,Groceries,1,4791.41,15,4072.7,Completed
ORD-20261,2023-05-17,Books & Stationery,2,2832.37,0,5664.73,Completed
ORD-20262,2023-10-23,Fashion,1,13750.08,20,11000.06,Completed
ORD-20263,2023-11-15,Baby & Kids,2,7236.36,15,12301.81,Completed
ORD-20264,2023-03-10,Home & Living,1,28113.58,0,28113.58,Cancelled
ORD-20265,2023-12-21,Groceries,1,5417.96,10,4876.16,Cancelled
ORD-20266,2023-07-17,Groceries,1,4493.01,15,3819.06,Completed
ORD-20267,2023-04-30,Fashion,3,8780.93,0,26342.78,Completed
ORD-20268,2023-11-29,Groceries,1,3446.23,0,3446.23,Completed
ORD-20269,2023-05-23,Phones & Tablets,1,94746.0,0,94746.0,Completed
ORD-20270,2023-05-18,Baby & Kids,1,8151.27,0,8151.27,Completed
ORD-20271,2023-06-08,Office Supplies,1,8006.76,0,8006.76,Cancelled
ORD-20272,2023-10-18,Office Supplies,2,5010.28,0,10020.57,Completed
ORD-20273,2023-03-02,Baby & Kids,2,10678.63,0,21357.25,Completed
ORD-20274,2023-07-29,Home & Living,1,29084.98,0,29084.98,Returned
ORD-20275,2023-01-18,Electronics,1,88051.58,10,79246.42,Completed
ORD-20276,2023-02-03,Phones & Tablets,1,166622.39,5,158291.27,Completed
ORD-20277,2023-09-30,Beauty & Health,2,7767.16,5,14757.61,Completed
ORD-20278,2023-06-18,Fashion,3,9591.85,5,27336.77,Cancelled
ORD-20279,2023-08-10,Electronics,1,100371.95,10,90334.76,Returned
ORD-20280,2023-12-09,Home & Living,1,21530.45,20,17224.36,Completed
ORD-20281,2023-10-05,Sports & Fitness,1,12969.36,0,12969.36,Completed
ORD-20282,2023-09-21,Electronics,1,60599.16,20,48479.33,Returned
ORD-20283,2023-08-14,Electronics,1,91324.72,15,77626.01,Completed
ORD-20284,2023-01-19,Electronics,1,115108.67,10,103597.8,Completed
ORD-20285,2023-10-11,Fashion,2,9376.45,10,16877.61,Returned
ORD-20286,2023-06-15,Groceries,1,4955.07,0,4955.07,Completed
ORD-20287,2023-01-11,Phones & Tablets,1,133356.28,0,133356.28,Completed
ORD-20288,2023-04-07,Baby & Kids,2,11563.55,0,23127.11,Completed
ORD-20289,2023-08-10,Home & Living,1,17071.83,0,17071.83,Completed
ORD-20290,2023-02-02,Electronics,2,110675.79,15,188148.84,Completed
ORD-20291,2023-07-20,Electronics,2,115052.07,15,195588.52,Completed
ORD-20292,2023-11-19,Groceries,1,4787.77,15,4069.6,Completed
ORD-20293,2023-05-16,Sports & Fitness,1,24382.88,15,20725.45,Completed
ORD-20294,2023-11-03,Fashion,2,13499.24,0,26998.48,Completed
ORD-20295,2023-01-06,Office Supplies,1,7933.44,0,7933.44,Completed
ORD-20296,2023-10-01,Beauty & Health,2,9934.18,20,15894.68,Completed
ORD-20297,2023-04-06,Home & Living,3,22801.13,15,58142.88,Completed
ORD-20298,2023-12-04,Home & Living,3,18376.09,0,55128.26,Cancelled
ORD-20299,2023-07-21,Electronics,2,96090.82,0,192181.64,Completed
ORD-20300,2023-11-25,Baby & Kids,1,13030.97,0,13030.97,Completed
ORD-20301,2023-12-02,Groceries,3,4306.52,10,11627.61,Returned
ORD-20302,2023-08-28,Books & Stationery,1,3179.37,20,2543.49,Completed
ORD-20303,2023-06-11,Fashion,1,16057.96,10,14452.16,Returned
ORD-20304,2023-01-30,Home & Living,1,20111.93,10,18100.74,Completed
ORD-20305,2023-10-25,Groceries,3,4737.39,20,11369.75,Completed
ORD-20306,2023-01-24,Fashion,2,9926.36,5,18860.09,Completed
ORD-20307,2023-06-26,Electronics,2,96349.16,15,163793.58,Cancelled
ORD-20308,2023-06-05,Phones & Tablets,1,143260.32,20,114608.26,Completed
ORD-20309,2023-10-05,Phones & Tablets,2,110365.43,0,220730.86,Completed
ORD-20310,2023-10-24,Groceries,1,4643.95,0,4643.95,Completed
ORD-20311,2023-01-15,Fashion,1,10010.9,5,9510.36,Returned
ORD-20312,2023-01-19,Groceries,2,5693.83,5,10818.28,Returned
ORD-20313,2023-01-11,Fashion,1,11979.27,0,11979.27,Completed
ORD-20314,2023-11-02,Fashion,2,13548.36,0,27096.71,Cancelled
ORD-20315,2023-04-05,Fashion,1,11909.61,20,9527.69,Completed
ORD-20316,2023-10-27,Fashion,1,15796.33,20,12637.06,Completed
ORD-20317,2023-02-26,Automotive,1,47422.31,5,45051.2,Returned
ORD-20318,2023-05-25,Office Supplies,3,9436.91,5,26895.2,Completed
ORD-20319,2023-09-18,Home & Living,3,24875.32,0,74625.95,Cancelled
ORD-20320,2023-06-16,Electronics,1,98685.31,0,98685.31,Cancelled
ORD-20321,2023-03-09,Fashion,2,14784.99,0,29569.98,Completed
ORD-20322,2023-04-22,Electronics,3,93743.49,5,267168.95,Completed
ORD-20323,2023-08-08,Beauty & Health,3,9940.28,5,28329.79,Returned
ORD-20324,2023-02-04,Home & Living,3,25978.87,5,74039.77,Completed
ORD-20325,2023-09-12,Beauty & Health,3,11114.14,15,28341.05,Completed
ORD-20326,2023-12-14,Electronics,1,79173.77,10,71256.4,Cancelled
ORD-20327,2023-12-21,Electronics,2,86156.98,0,172313.96,Completed
ORD-20328,2023-05-10,Fashion,2,14945.44,10,26901.79,Completed
ORD-20329,2023-08-06,Beauty & Health,1,8497.92,15,7223.23,Completed
ORD-20330,2023-07-19,Baby & Kids,1,7448.91,10,6704.02,Completed
ORD-20331,2023-11-07,Phones & Tablets,1,116197.12,10,104577.41,Completed
ORD-20332,2023-12-14,Beauty & Health,1,10242.27,5,9730.15,Completed
ORD-20333,2023-04-11,Electronics,3,85330.02,5,243190.56,Completed
ORD-20334,2023-03-28,Office Supplies,1,6931.57,0,6931.57,Completed
ORD-20335,2023-02-14,Fashion,2,16081.79,0,32163.57,Completed
ORD-20336,2023-11-16,Beauty & Health,1,7946.22,0,7946.22,Returned
ORD-20337,2023-08-25,Home & Living,2,24175.05,20,38680.08,Completed
ORD-20338,2023-11-02,Baby & Kids,3,9478.87,20,22749.28,Completed
ORD-20339,2023-11-09,Fashion,1,15294.61,0,15294.61,Completed
ORD-20340,2023-11-23,Groceries,2,4928.27,10,8870.88,Returned
ORD-20341,2023-12-29,Fashion,1,16640.33,0,16640.33,Completed
ORD-20342,2023-10-25,Beauty & Health,2,7745.51,20,12392.81,Completed
ORD-20343,2023-03-11,Phones & Tablets,2,158355.31,0,316710.63,Completed
ORD-20344,2023-06-21,Baby & Kids,3,11406.06,10,30796.36,Completed
ORD-20345,2023-03-01,Electronics,1,110349.5,0,110349.5,Completed
ORD-20346,2023-03-08,Electronics,1,61083.58,5,58029.4,Completed
ORD-20347,2023-06-03,Electronics,1,60720.54,0,60720.54,Returned
ORD-20348,2023-02-21,Phones & Tablets,2,92750.11,0,185500.22,Returned
ORD-20349,2023-07-01,Electronics,2,115095.66,0,230191.32,Completed
ORD-20350,2023-02-23,Fashion,2,14750.56,0,29501.13,Completed
ORD-20351,2023-12-11,Phones & Tablets,2,126389.45,0,252778.89,Completed
ORD-20352,2023-08-12,Electronics,2,109943.57,0,219887.14,Completed
ORD-20353,2023-06-09,Electronics,2,99487.88,5,189026.98,Completed
ORD-20354,2023-12-28,Fashion,2,10851.03,10,19531.85,Completed
ORD-20355,2023-10-23,Fashion,1,13111.98,0,13111.98,Completed
ORD-20356,2023-01-10,Home & Living,1,20175.26,0,20175.26,Completed
ORD-20357,2023-04-16,Sports & Fitness,1,24318.42,15,20670.66,Completed
ORD-20358,2023-08-20,Fashion,1,9221.99,0,9221.99,Completed
ORD-20359,2023-11-08,Electronics,2,61472.87,10,110651.17,Completed
ORD-20360,2023-09-19,Groceries,2,5609.38,5,10657.83,Returned
ORD-20361,2023-07-18,Beauty & Health,1,11422.78,0,11422.78,Completed
ORD-20362,2023-08-22,Fashion,2,12435.7,5,23627.82,Completed
ORD-20363,2023-04-04,Fashion,2,15691.61,0,31383.22,Returned
ORD-20364,2023-08-11,Books & Stationery,2,4618.87,20,7390.19,Completed
ORD-20365,2023-05-31,Sports & Fitness,1,24978.06,0,24978.06,Completed
ORD-20366,2023-05-25,Gaming,2,61056.13,0,122112.27,Completed
ORD-20367,2023-11-15,Sports & Fitness,1,22119.05,0,22119.05,Completed
ORD-20368,2023-02-10,Books & Stationery,2,4177.53,5,7937.3,Completed
ORD-20369,2023-07-11,Home & Living,1,18840.48,10,16956.44,Cancelled
ORD-20370,2023-10-13,Office Supplies,2,5846.25,20,9354.0,Completed
ORD-20371,2023-08-08,Sports & Fitness,2,21797.4,5,41415.06,Completed
ORD-20372,2023-09-09,Groceries,1,5643.12,20,4514.49,Cancelled
ORD-20373,2023-07-06,Phones & Tablets,2,107537.75,0,215075.5,Completed
ORD-20374,2023-09-19,Beauty & Health,2,9911.43,15,16849.43,Completed
ORD-20375,2023-06-18,Office Supplies,3,8749.32,15,22310.76,Completed
ORD-20376,2023-02-14,Beauty & Health,2,9985.6,0,19971.2,Completed
ORD-20377,2023-07-13,Automotive,1,55220.73,0,55220.73,Completed
ORD-20378,2023-10-06,Electronics,3,99255.96,20,238214.31,Cancelled
ORD-20379,2023-04-21,Home & Living,3,22414.55,20,53794.92,Completed
ORD-20380,2023-12-04,Books & Stationery,2,4200.21,15,7140.35,Completed
ORD-20381,2023-06-19,Fashion,2,16749.31,0,33498.63,Completed
ORD-20382,2023-05-22,Home & Living,1,15547.33,10,13992.6,Cancelled
ORD-20383,2023-09-27,Office Supplies,3,6626.01,10,17890.24,Completed
ORD-20384,2023-10-11,Home & Living,2,25484.23,20,40774.76,Cancelled
ORD-20385,2023-10-08,Home & Living,3,22270.02,10,60129.04,Completed
ORD-20386,2023-06-29,Sports & Fitness,1,16800.29,0,16800.29,Completed
ORD-20387,2023-06-14,Phones & Tablets,1,151839.91,20,121471.93,Completed
ORD-20388,2023-04-10,Books & Stationery,3,3765.52,10,10166.9,Completed
ORD-20389,2023-01-29,Fashion,1,14057.75,0,14057.75,Completed
ORD-20390,2023-04-03,Home & Living,1,27203.66,15,23123.11,Completed
ORD-20391,2023-04-17,Fashion,1,15684.48,20,12547.58,Returned
ORD-20392,2023-09-02,Automotive,1,86158.3,0,86158.3,Completed
ORD-20393,2023-10-18,Sports & Fitness,2,23394.62,10,42110.32,Returned
ORD-20394,2023-09-16,Fashion,1,8762.83,0,8762.83,Completed
ORD-20395,2023-05-09,Sports & Fitness,1,21697.04,0,21697.04,Returned
ORD-20396,2023-04-13,Beauty & Health,1,7046.54,5,6694.21,Completed
ORD-20397,2023-05-05,Electronics,2,66101.74,0,132203.49,Completed
ORD-20398,2023-09-02,Fashion,1,15244.32,0,15244.32,Completed
ORD-20399,2023-03-19,Groceries,1,5682.39,0,5682.39,Completed
ORD-20400,2023-12-24,Sports & Fitness,2,23818.17,5,45254.52,Cancelled
ORD-20401,2023-09-11,Phones & Tablets,1,140457.74,0,140457.74,Completed
ORD-20402,2023-02-14,Fashion,1,16426.9,10,14784.21,Completed
ORD-20403,2023-04-26,Home & Living,3,22491.7,0,67475.1,Completed
ORD-20404,2023-10-28,Beauty & Health,3,7030.7,15,17928.29,Returned
ORD-20405,2023-06-17,Electronics,1,64815.34,0,64815.34,Returned
ORD-20406,2023-08-31,Fashion,1,14728.09,20,11782.47,Completed
ORD-20407,2023-09-11,Electronics,2,77829.56,0,155659.12,Completed
ORD-20408,2023-02-10,Beauty & Health,1,11359.77,5,10791.78,Completed
ORD-20409,2023-10-12,Groceries,1,3164.84,0,3164.84,Returned
ORD-20410,2023-05-11,Home & Living,2,25633.02,20,41012.84,Completed
ORD-20411,2023-04-18,Electronics,3,83966.15,15,214113.69,Completed
ORD-20412,2023-09-24,Beauty & Health,1,8953.83,20,7163.06,Completed
ORD-20413,2023-01-28,Books & Stationery,1,4628.79,0,4628.79,Completed
ORD-20414,2023-02-14,Beauty & Health,1,8917.37,0,8917.37,Returned
ORD-20415,2023-09-27,Office Supplies,2,6002.23,0,12004.46,Completed
ORD-20416,2023-03-10,Beauty & Health,1,7112.68,5,6757.05,Completed
ORD-20417,2023-02-09,Home & Living,2,27096.15,10,48773.07,Completed
ORD-20418,2023-03-28,Electronics,2,71556.15,0,143112.29,Completed
ORD-20419,2023-09-30,Office Supplies,1,7394.33,0,7394.33,Completed
ORD-20420,2023-02-25,Fashion,2,9397.39,15,15975.56,Completed
ORD-20421,2023-08-08,Baby & Kids,3,13146.65,15,33523.95,Completed
ORD-20422,2023-01-12,Beauty & Health,2,9943.5,20,15909.6,Completed
ORD-20423,2023-04-15,Office Supplies,2,4973.9,5,9450.41,Completed
ORD-20424,2023-04-11,Books & Stationery,2,3990.0,20,6384.0,Cancelled
ORD-20425,2023-06-26,Automotive,2,70768.0,10,127382.4,Completed
ORD-20426,2023-03-14,Beauty & Health,3,6048.51,5,17238.26,Completed
ORD-20427,2023-01-25,Groceries,1,3178.2,0,3178.2,Completed
ORD-20428,2023-05-01,Automotive,2,88925.58,0,177851.16,Completed
ORD-20429,2023-02-02,Home & Living,1,20741.92,5,19704.82,Returned
ORD-20430,2023-04-01,Groceries,1,5303.75,0,5303.75,Completed
ORD-20431,2023-01-16,Fashion,2,15148.86,10,27267.94,Completed
ORD-20432,2023-03-08,Phones & Tablets,2,151489.69,0,302979.38,Completed
ORD-20433,2023-09-02,Sports & Fitness,1,14315.18,5,13599.42,Completed
ORD-20434,2023-10-09,Books & Stationery,1,2953.96,0,2953.96,Completed
ORD-20435,2023-11-22,Fashion,1,13857.31,0,13857.31,Completed
ORD-20436,2023-08-03,Fashion,2,9703.06,5,18435.82,Completed
ORD-20437,2023-08-14,Fashion,2,16549.31,0,33098.62,Completed
ORD-20438,2023-01-04,Home & Living,1,22491.7,20,17993.36,Completed
ORD-20439,2023-11-02,Gaming,2,33344.68,0,66689.35,Cancelled
ORD-20440,2023-08-02,Groceries,1,3156.39,5,2998.57,Completed
ORD-20441,2023-07-15,Baby & Kids,1,9552.95,15,8120.01,Completed
ORD-20442,2023-07-19,Sports & Fitness,2,16497.16,0,32994.31,Completed
ORD-20443,2023-01-23,Electronics,2,66398.75,10,119517.76,Returned
ORD-20444,2023-04-27,Beauty & Health,2,8747.26,15,14870.35,Completed
ORD-20445,2023-08-31,Home & Living,2,18209.95,0,36419.9,Completed
ORD-20446,2023-04-25,Beauty & Health,1,10633.27,15,9038.28,Completed
ORD-20447,2023-07-24,Automotive,1,46664.58,0,46664.58,Completed
ORD-20448,2023-04-25,Fashion,1,12330.84,0,12330.84,Completed
ORD-20449,2023-11-02,Beauty & Health,3,10468.64,20,25124.73,Cancelled
ORD-20450,2023-08-23,Office Supplies,2,9045.78,10,16282.4,Completed
ORD-20451,2023-06-23,Home & Living,2,29705.77,5,56440.96,Completed
ORD-20452,2023-03-02,Baby & Kids,2,8486.32,10,15275.37,Completed
ORD-20453,2023-10-25,Electronics,2,71584.7,5,136010.93,Completed
ORD-20454,2023-02-06,Home & Living,1,30132.33,20,24105.87,Completed
ORD-20455,2023-12-23,Fashion,1,11446.44,10,10301.79,Completed
ORD-20456,2023-09-26,Fashion,1,13496.54,10,12146.88,Completed
ORD-20457,2023-06-14,Sports & Fitness,1,19244.13,20,15395.31,Completed
ORD-20458,2023-02-24,Fashion,1,13498.06,10,12148.25,Completed
ORD-20459,2023-09-27,Books & Stationery,2,4047.36,15,6880.52,Completed
ORD-20460,2023-09-25,Sports & Fitness,2,22449.02,5,42653.14,Cancelled
ORD-20461,2023-04-11,Fashion,2,9148.41,20,14637.46,Completed
ORD-20462,2023-01-26,Baby & Kids,2,12435.66,0,24871.33,Completed
ORD-20463,2023-02-04,Electronics,1,68116.8,5,64710.96,Cancelled
ORD-20464,2023-06-01,Books & Stationery,2,4500.18,0,9000.36,Completed
ORD-20465,2023-04-23,Electronics,1,76394.78,0,76394.78,Returned
ORD-20466,2023-01-24,Automotive,2,77047.7,10,138685.87,Completed
ORD-20467,2023-08-17,Phones & Tablets,2,140499.06,20,224798.5,Completed
ORD-20468,2023-11-23,Electronics,1,107069.1,10,96362.19,Returned
ORD-20469,2023-08-25,Electronics,1,73684.32,0,73684.32,Completed
ORD-20470,2023-10-08,Home & Living,2,19922.3,20,31875.67,Completed
ORD-20471,2023-06-24,Fashion,3,11269.74,5,32118.75,Completed
ORD-20472,2023-02-27,Electronics,1,107359.2,20,85887.36,Returned
ORD-20473,2023-07-30,Automotive,3,82692.69,5,235674.17,Completed
ORD-20474,2023-10-09,Home & Living,1,16198.26,0,16198.26,Returned
ORD-20475,2023-07-12,Baby & Kids,2,7436.69,10,13386.04,Completed
ORD-20476,2023-05-28,Baby & Kids,1,13098.58,10,11788.73,Completed
ORD-20477,2023-09-28,Automotive,1,67760.46,5,64372.44,Completed
ORD-20478,2023-04-28,Baby & Kids,1,13297.54,10,11967.79,Completed
ORD-20479,2023-09-22,Groceries,2,3803.34,0,7606.67,Completed
ORD-20480,2023-04-26,Fashion,2,15112.07,10,27201.72,Completed
ORD-20481,2023-12-04,Home & Living,1,19002.8,20,15202.24,Completed
ORD-20482,2023-06-29,Electronics,2,114169.53,0,228339.06,Completed
ORD-20483,2023-04-01,Sports & Fitness,1,18484.55,0,18484.55,Returned
ORD-20484,2023-10-12,Home & Living,3,21415.7,0,64247.1,Cancelled
ORD-20485,2023-01-04,Electronics,1,95995.9,10,86396.31,Returned
ORD-20486,2023-01-21,Automotive,3,73380.93,0,220142.78,Completed
ORD-20487,2023-12-19,Automotive,1,89475.67,20,71580.54,Completed
ORD-20488,2023-07-31,Sports & Fitness,1,19589.05,10,17630.14,Completed
ORD-20489,2023-01-04,Fashion,3,14247.18,0,42741.53,Completed
ORD-20490,2023-01-20,Home & Living,1,26642.64,10,23978.38,Returned
ORD-20491,2023-09-17,Automotive,2,63926.16,15,108674.47,Completed
ORD-20492,2023-02-16,Office Supplies,1,7030.35,20,5624.28,Returned
ORD-20493,2023-07-03,Home & Living,1,18323.06,0,18323.06,Returned
ORD-20494,2023-09-06,Automotive,1,83876.79,10,75489.11,Completed
ORD-20495,2023-07-20,Electronics,1,104053.34,10,93648.0,Completed
ORD-20496,2023-02-02,Electronics,2,116410.39,15,197897.67,Completed
ORD-20497,2023-07-03,Groceries,1,4201.59,15,3571.35,Completed
ORD-20498,2023-12-03,Groceries,1,3594.55,0,3594.55,Completed
ORD-20499,2023-05-29,Sports & Fitness,2,19947.05,5,37899.4,Completed
ORD-20500,2023-11-30,Groceries,3,3550.2,10,9585.53,Completed
ORD-20501,2023-01-21,Home & Living,2,25783.44,20,41253.5,Completed
ORD-20502,2023-01-29,Beauty & Health,2,9888.71,10,17799.68,Completed
ORD-20503,2023-07-08,Office Supplies,2,8424.49,0,16848.98,Completed
ORD-20504,2023-05-15,Groceries,1,5118.82,0,5118.82,Completed
ORD-20505,2023-12-03,Home & Living,3,29721.93,10,80249.21,Completed
ORD-20506,2023-09-25,Fashion,1,14826.12,0,14826.12,Completed
