order_id,customer_id,region,channel,customer_segment
ORD-19518,CUST-10518,Abuja,Mobile App,Loyal
ORD-19519,CUST-10519,Kano,Web,New Customer
ORD-19520,CUST-10520,Kano,Mobile App,Loyal
ORD-19521,CUST-10521,Abuja,Web,Returning
ORD-19522,CUST-10522,Abuja,Mobile App,Loyal
ORD-19523,CUST-10523,Ibadan,Mobile App,VIP
ORD-19524,CUST-10524,Port Harcourt,WhatsApp Commerce,Returning
ORD-19525,CUST-10525,Abuja,Mobile App,Returning
ORD-19526,CUST-10526,Lagos,Mobile App,Returning
ORD-19527,CUST-10527,Lagos,Agent Network,New Customer
ORD-19528,CUST-10528,Lagos,Web,Returning
ORD-19529,CUST-10529,Lagos,Web,Returning
ORD-19530,CUST-10530,Abuja,WhatsApp Commerce,Returning
ORD-19531,CUST-10531,Enugu,Mobile App,Returning
ORD-19532,CUST-10532,Abuja,Web,New Customer
ORD-19533,CUST-10533,Abuja,Web,VIP
ORD-19534,CUST-10534,Lagos,Mobile App,New Customer
ORD-19535,CUST-10535,Port Harcourt,Mobile App,Returning
ORD-19536,CUST-10536,Abuja,Mobile App,Returning
ORD-19537,CUST-10537,Abuja,Web,Loyal
ORD-19538,CUST-10538,Abuja,Web,Loyal
ORD-19539,CUST-10539,Lagos,Mobile App,VIP
ORD-19540,CUST-10540,Lagos,Agent Network,Loyal
ORD-19541,CUST-10541,Lagos,WhatsApp Commerce,Returning
ORD-19542,CUST-10542,Enugu,WhatsApp Commerce,Loyal
ORD-19543,CUST-10543,Kano,Agent Network,Loyal
ORD-19544,CUST-10544,Enugu,Web,Returning
ORD-19545,CUST-10545,Abuja,Agent Network,Loyal
ORD-19546,CUST-10546,Lagos,Mobile App,Returning
ORD-19547,CUST-10547,Port Harcourt,Mobile App,New Customer
ORD-19548,CUST-10548,Abuja,Mobile App,Loyal
ORD-19549,CUST-10549,Kano,Mobile App,VIP
ORD-19550,CUST-10550,Port Harcourt,WhatsApp Commerce,VIP
ORD-19551,CUST-10551,Enugu,Web,Returning
ORD-19552,CUST-10552,Lagos,WhatsApp Commerce,Returning
ORD-19553,CUST-10553,Lagos,Mobile App,Loyal
ORD-19554,CUST-10554,Port Harcourt,Web,VIP
ORD-19555,CUST-10555,Abuja,Web,VIP
ORD-19556,CUST-10556,Abuja,Mobile App,Loyal
ORD-19557,CUST-10557,Kano,Web,Loyal
ORD-19558,CUST-10558,Abuja,Web,Loyal
ORD-19559,CUST-10559,Port Harcourt,Mobile App,Returning
ORD-19560,CUST-10560,Port Harcourt,Web,Returning
ORD-19561,CUST-10561,Kano,WhatsApp Commerce,Returning
ORD-19562,CUST-10562,Lagos,Web,Returning
ORD-19563,CUST-10563,Enugu,Mobile App,Loyal
ORD-19564,CUST-10564,Port Harcourt,Mobile App,Loyal
ORD-19565,CUST-10565,Lagos,Mobile App,Returning
ORD-19566,CUST-10566,Kano,Web,Loyal
ORD-19567,CUST-10567,Abuja,Mobile App,New Customer
ORD-19568,CUST-10568,Lagos,Mobile App,New Customer
ORD-19569,CUST-10569,Abuja,Mobile App,Loyal
ORD-19570,CUST-10570,Lagos,WhatsApp Commerce,Returning
ORD-19571,CUST-10571,Enugu,Web,VIP
ORD-19572,CUST-10572,Port Harcourt,Mobile App,Loyal
ORD-19573,CUST-10573,Abuja,Web,VIP
ORD-19574,CUST-10574,Kano,Mobile App,New Customer
ORD-19575,CUST-10575,Lagos,Web,Loyal
ORD-19576,CUST-10576,Abuja,Agent Network,Loyal
ORD-19577,CUST-10577,Lagos,Web,New Customer
ORD-19578,CUST-10578,Lagos,Mobile App,Loyal
ORD-19579,CUST-10579,Lagos,Mobile App,New Customer
ORD-19580,CUST-10580,Port Harcourt,Mobile App,Loyal
ORD-19581,CUST-10581,Ibadan,Web,Returning
ORD-19582,CUST-10582,Lagos,WhatsApp Commerce,Returning
ORD-19583,CUST-10583,Abuja,Mobile App,Returning
ORD-19584,CUST-10584,Lagos,Mobile App,Returning
ORD-19585,CUST-10585,Abuja,Web,New Customer
ORD-19586,CUST-10586,Ibadan,Web,Returning
ORD-19587,CUST-10587,Lagos,Agent Network,Returning
ORD-19588,CUST-10588,Kano,Web,New Customer
ORD-19589,CUST-10589,Abuja,Mobile App,Loyal
ORD-19590,CUST-10590,Lagos,Web,Loyal
ORD-19591,CUST-10591,Port Harcourt,Mobile App,Returning
ORD-19592,CUST-10592,Lagos,Mobile App,Returning
ORD-19593,CUST-10593,Port Harcourt,Web,Loyal
ORD-19594,CUST-10594,Port Harcourt,Mobile App,New Customer
ORD-19595,CUST-10595,Ibadan,Mobile App,Returning
ORD-19596,CUST-10596,Lagos,Web,Loyal
ORD-19597,CUST-10597,Abuja,Mobile App,Returning
ORD-19598,CUST-10598,Abuja,Web,Loyal
ORD-19599,CUST-10599,Ibadan,Mobile App,VIP
ORD-19600,CUST-10600,Enugu,Mobile App,Returning
ORD-19601,CUST-10601,Lagos,Web,Loyal
ORD-19602,CUST-10602,Kano,Mobile App,Loyal
ORD-19603,CUST-10603,Lagos,Web,New Customer
ORD-19604,CUST-10604,Kano,Mobile App,Loyal
ORD-19605,CUST-10605,Abuja,Mobile App,Returning
ORD-19606,CUST-10606,Lagos,Web,Returning
ORD-19607,CUST-10607,Ibadan,Web,Returning
ORD-19608,CUST-10608,Ibadan,Agent Network,Returning
ORD-19609,CUST-10609,Lagos,Mobile App,Loyal
ORD-19610,CUST-10610,Ibadan,Mobile App,VIP
ORD-19611,CUST-10611,Kano,WhatsApp Commerce,New Customer
ORD-19612,CUST-10612,Lagos,WhatsApp Commerce,Returning
ORD-19613,CUST-10613,Enugu,Mobile App,Returning
ORD-19614,CUST-10614,Port Harcourt,Mobile App,Loyal
ORD-19615,CUST-10615,Abuja,Mobile App,VIP
ORD-19616,CUST-10616,Lagos,Mobile App,Loyal
ORD-19617,CUST-10617,Lagos,Mobile App,Loyal
ORD-19618,CUST-10618,Port Harcourt,WhatsApp Commerce,New Customer
ORD-19619,CUST-10619,Lagos,WhatsApp Commerce,Loyal
ORD-19620,CUST-10620,Lagos,WhatsApp Commerce,Loyal
ORD-19621,CUST-10621,Port Harcourt,WhatsApp Commerce,Returning
ORD-19622,CUST-10622,Port Harcourt,Mobile App,Returning
ORD-19623,CUST-10623,Lagos,Mobile App,New Customer
ORD-19624,CUST-10624,Lagos,Mobile App,Loyal
ORD-19625,CUST-10625,Lagos,Mobile App,Returning
ORD-19626,CUST-10626,Lagos,Mobile App,New Customer
ORD-19627,CUST-10627,Enugu,Mobile App,Returning
ORD-19628,CUST-10628,Lagos,WhatsApp Commerce,Loyal
ORD-19629,CUST-10629,Lagos,Mobile App,New Customer
ORD-19630,CUST-10630,Lagos,Web,New Customer
ORD-19631,CUST-10631,Port Harcourt,Web,VIP
ORD-19632,CUST-10632,Abuja,Web,Returning
ORD-19633,CUST-10633,Lagos,Mobile App,Returning
ORD-19634,CUST-10634,Lagos,Web,New Customer
ORD-19635,CUST-10635,Lagos,Mobile App,Returning
ORD-19636,CUST-10636,Enugu,Web,Returning
ORD-19637,CUST-10637,Lagos,Mobile App,Returning
ORD-19638,CUST-10638,Kano,Web,Loyal
ORD-19639,CUST-10639,Abuja,WhatsApp Commerce,New Customer
ORD-19640,CUST-10640,Abuja,Mobile App,Returning
ORD-19641,CUST-10641,Lagos,Web,Loyal
ORD-19642,CUST-10642,Lagos,Web,Returning
ORD-19643,CUST-10643,Kano,Mobile App,Returning
ORD-19644,CUST-10644,Lagos,WhatsApp Commerce,Loyal
ORD-19645,CUST-10645,Port Harcourt,Mobile App,Returning
ORD-19646,CUST-10646,Abuja,Mobile App,Loyal
ORD-19647,CUST-10647,Abuja,Web,New Customer
ORD-19648,CUST-10648,Enugu,WhatsApp Commerce,Returning
ORD-19649,CUST-10649,Abuja,Mobile App,Returning
ORD-19650,CUST-10650,Enugu,Mobile App,New Customer
ORD-19651,CUST-10651,Lagos,Agent Network,Loyal
ORD-19652,CUST-10652,Ibadan,Web,Loyal
ORD-19653,CUST-10653,Lagos,Mobile App,Returning
ORD-19654,CUST-10654,Lagos,Web,Returning
ORD-19655,CUST-10655,Lagos,WhatsApp Commerce,Returning
ORD-19656,CUST-10656,Lagos,Web,New Customer
ORD-19657,CUST-10657,Lagos,Mobile App,VIP
ORD-19658,CUST-10658,Port Harcourt,Web,Loyal
ORD-19659,CUST-10659,Port Harcourt,Web,VIP
ORD-19660,CUST-10660,Lagos,Mobile App,VIP
ORD-19661,CUST-10661,Lagos,Web,Returning
ORD-19662,CUST-10662,Abuja,WhatsApp Commerce,New Customer
ORD-19663,CUST-10663,Abuja,Mobile App,New Customer
ORD-19664,CUST-10664,Port Harcourt,WhatsApp Commerce,New Customer
ORD-19665,CUST-10665,Abuja,Web,Returning
ORD-19666,CUST-10666,Lagos,Web,Loyal
ORD-19667,CUST-10667,Lagos,Web,Returning
ORD-19668,CUST-10668,Abuja,Web,New Customer
ORD-19669,CUST-10669,Lagos,Web,Loyal
ORD-19670,CUST-10670,Port Harcourt,Web,Loyal
ORD-19671,CUST-10671,Kano,Mobile App,Returning
ORD-19672,CUST-10672,Kano,Web,New Customer
ORD-19673,CUST-10673,Abuja,Web,New Customer
ORD-19674,CUST-10674,Lagos,Web,Returning
ORD-19675,CUST-10675,Port Harcourt,Mobile App,Loyal
ORD-19676,CUST-10676,Lagos,Mobile App,Returning
ORD-19677,CUST-10677,Lagos,Web,New Customer
ORD-19678,CUST-10678,Enugu,Mobile App,Returning
ORD-19679,CUST-10679,Port Harcourt,WhatsApp Commerce,Loyal
ORD-19680,CUST-10680,Lagos,Mobile App,Returning
ORD-19681,CUST-10681,Lagos,Mobile App,Returning
ORD-19682,CUST-10682,Lagos,Web,Loyal
ORD-19683,CUST-10683,Ibadan,Mobile App,Loyal
ORD-19684,CUST-10684,Abuja,Web,New Customer
ORD-19685,CUST-10685,Lagos,Mobile App,Returning
ORD-19686,CUST-10686,Kano,Mobile App,Returning
ORD-19687,CUST-10687,Lagos,Mobile App,Loyal
ORD-19688,CUST-10688,Lagos,Mobile App,Returning
ORD-19689,CUST-10689,Abuja,Mobile App,Loyal
ORD-19690,CUST-10690,Abuja,WhatsApp Commerce,VIP
ORD-19691,CUST-10691,Ibadan,Mobile App,Returning
ORD-19692,CUST-10692,Abuja,Mobile App,Returning
ORD-19693,CUST-10693,Ibadan,Agent Network,VIP
ORD-19694,CUST-10694,Lagos,Mobile App,VIP
ORD-19695,CUST-10695,Lagos,WhatsApp Commerce,VIP
ORD-19696,CUST-10696,Lagos,Mobile App,New Customer
ORD-19697,CUST-10697,Abuja,Web,Loyal
ORD-19698,CUST-10698,Abuja,Web,New Customer
ORD-19699,CUST-10699,Lagos,Mobile App,VIP
ORD-19700,CUST-10700,Lagos,Mobile App,New Customer
ORD-19701,CUST-10701,Kano,Mobile App,New Customer
ORD-19702,CUST-10702,Lagos,Mobile App,VIP
ORD-19703,CUST-10703,Enugu,Web,Loyal
ORD-19704,CUST-10704,Kano,Mobile App,Returning
ORD-19705,CUST-10705,Port Harcourt,Mobile App,Returning
ORD-19706,CUST-10706,Enugu,Web,New Customer
ORD-19707,CUST-10707,Abuja,WhatsApp Commerce,Loyal
ORD-19708,CUST-10708,Enugu,Web,Returning
ORD-19709,CUST-10709,Port Harcourt,WhatsApp Commerce,New Customer
ORD-19710,CUST-10710,Kano,Web,New Customer
ORD-19711,CUST-10711,Abuja,Mobile App,New Customer
ORD-19712,CUST-10712,Enugu,Web,Loyal
ORD-19713,CUST-10713,Kano,Mobile App,Returning
ORD-19714,CUST-10714,Lagos,Mobile App,Loyal
ORD-19715,CUST-10715,Port Harcourt,WhatsApp Commerce,Returning
ORD-19716,CUST-10716,Abuja,WhatsApp Commerce,VIP
ORD-19717,CUST-10717,Enugu,Mobile App,New Customer
ORD-19718,CUST-10718,Kano,Agent Network,Loyal
ORD-19719,CUST-10719,Ibadan,WhatsApp Commerce,Loyal
ORD-19720,CUST-10720,Enugu,Web,Loyal
ORD-19721,CUST-10721,Lagos,Agent Network,Loyal
ORD-19722,CUST-10722,Lagos,Agent Network,Returning
ORD-19723,CUST-10723,Kano,WhatsApp Commerce,VIP
ORD-19724,CUST-10724,Lagos,Mobile App,Returning
ORD-19725,CUST-10725,Port Harcourt,Mobile App,Returning
ORD-19726,CUST-10726,Kano,Web,Loyal
ORD-19727,CUST-10727,Abuja,WhatsApp Commerce,Loyal
ORD-19728,CUST-10728,Kano,Agent Network,New Customer
ORD-19729,CUST-10729,Kano,Agent Network,Returning
ORD-19730,CUST-10730,Lagos,WhatsApp Commerce,Returning
ORD-19731,CUST-10731,Lagos,Web,New Customer
ORD-19732,CUST-10732,Kano,Mobile App,Returning
ORD-19733,CUST-10733,Lagos,Web,New Customer
ORD-19734,CUST-10734,Abuja,Web,VIP
ORD-19735,CUST-10735,Ibadan,Mobile App,New Customer
ORD-19736,CUST-10736,Abuja,Mobile App,New Customer
ORD-19737,CUST-10737,Kano,Web,VIP
ORD-19738,CUST-10738,Lagos,Web,Returning
ORD-19739,CUST-10739,Lagos,Mobile App,Returning
ORD-19740,CUST-10740,Lagos,WhatsApp Commerce,Loyal
ORD-19741,CUST-10741,Abuja,Mobile App,Returning
ORD-19742,CUST-10742,Lagos,Mobile App,VIP
ORD-19743,CUST-10743,Lagos,Mobile App,VIP
ORD-19744,CUST-10744,Ibadan,WhatsApp Commerce,Returning
ORD-19745,CUST-10745,Abuja,Web,Returning
ORD-19746,CUST-10746,Lagos,Mobile App,Loyal
ORD-19747,CUST-10747,Enugu,Web,Returning
ORD-19748,CUST-10748,Kano,Web,VIP
ORD-19749,CUST-10749,Abuja,Mobile App,Returning
ORD-19750,CUST-10750,Lagos,WhatsApp Commerce,Returning
ORD-19751,CUST-10751,Lagos,Mobile App,Returning
ORD-19752,CUST-10752,Ibadan,Mobile App,Returning
ORD-19753,CUST-10753,Port Harcourt,WhatsApp Commerce,New Customer
ORD-19754,CUST-10754,Lagos,WhatsApp Commerce,Returning
ORD-19755,CUST-10755,Lagos,Agent Network,New Customer
ORD-19756,CUST-10756,Lagos,Web,New Customer
ORD-19757,CUST-10757,Ibadan,Mobile App,Loyal
ORD-19758,CUST-10758,Lagos,Mobile App,Returning
ORD-19759,CUST-10759,Abuja,Mobile App,VIP
ORD-19760,CUST-10760,Kano,Mobile App,Loyal
ORD-19761,CUST-10761,Abuja,Web,Returning
ORD-19762,CUST-10762,Lagos,Mobile App,New Customer
ORD-19763,CUST-10763,Lagos,Mobile App,New Customer
ORD-19764,CUST-10764,Port Harcourt,Mobile App,New Customer
ORD-19765,CUST-10765,Lagos,Agent Network,Loyal
ORD-19766,CUST-10766,Lagos,Web,Returning
ORD-19767,CUST-10767,Lagos,Mobile App,Loyal
ORD-19768,CUST-10768,Lagos,Mobile App,New Customer
ORD-19769,CUST-10769,Enugu,Mobile App,Loyal
ORD-19770,CUST-10770,Enugu,WhatsApp Commerce,Loyal
ORD-19771,CUST-10771,Port Harcourt,Web,Loyal
ORD-19772,CUST-10772,Lagos,Mobile App,New Customer
ORD-19773,CUST-10773,Lagos,WhatsApp Commerce,New Customer
ORD-19774,CUST-10774,Port Harcourt,Mobile App,Returning
ORD-19775,CUST-10775,Lagos,Mobile App,Returning
ORD-19776,CUST-10776,Lagos,Web,Loyal
ORD-19777,CUST-10777,Abuja,Mobile App,New Customer
ORD-19778,CUST-10778,Kano,Web,Returning
ORD-19779,CUST-10779,Lagos,WhatsApp Commerce,Loyal
ORD-19780,CUST-10780,Lagos,Web,Returning
ORD-19781,CUST-10781,Port Harcourt,Mobile App,New Customer
ORD-19782,CUST-10782,Lagos,WhatsApp Commerce,Returning
ORD-19783,CUST-10783,Abuja,Mobile App,Loyal
ORD-19784,CUST-10784,Lagos,Mobile App,Loyal
ORD-19785,CUST-10785,Port Harcourt,Agent Network,Returning
ORD-19786,CUST-10786,Abuja,WhatsApp Commerce,New Customer
ORD-19787,CUST-10787,Enugu,WhatsApp Commerce,Returning
ORD-19788,CUST-10788,Port Harcourt,Mobile App,Returning
ORD-19789,CUST-10789,Lagos,Mobile App,VIP
ORD-19790,CUST-10790,Lagos,Agent Network,Returning
ORD-19791,CUST-10791,Lagos,Mobile App,Returning
ORD-19792,CUST-10792,Port Harcourt,Web,Returning
ORD-19793,CUST-10793,Lagos,Mobile App,Loyal
ORD-19794,CUST-10794,Port Harcourt,Mobile App,Loyal
ORD-19795,CUST-10795,Port Harcourt,WhatsApp Commerce,Returning
ORD-19796,CUST-10796,Lagos,Mobile App,New Customer
ORD-19797,CUST-10797,Port Harcourt,WhatsApp Commerce,VIP
ORD-19798,CUST-10798,Lagos,Web,Loyal
ORD-19799,CUST-10799,Lagos,WhatsApp Commerce,Returning
ORD-19800,CUST-10800,Lagos,Mobile App,Loyal
ORD-19801,CUST-10801,Lagos,Agent Network,Loyal
ORD-19802,CUST-10802,Lagos,WhatsApp Commerce,New Customer
ORD-19803,CUST-10803,Abuja,Web,Returning
ORD-19804,CUST-10804,Ibadan,Mobile App,Returning
ORD-19805,CUST-10805,Abuja,Mobile App,Loyal
ORD-19806,CUST-10806,Abuja,Mobile App,New Customer
ORD-19807,CUST-10807,Lagos,Mobile App,Loyal
ORD-19808,CUST-10808,Abuja,Agent Network,New Customer
ORD-19809,CUST-10809,Lagos,Mobile App,Returning
ORD-19810,CUST-10810,Kano,Mobile App,New Customer
ORD-19811,CUST-10811,Port Harcourt,WhatsApp Commerce,Returning
ORD-19812,CUST-10812,Lagos,Mobile App,Loyal
ORD-19813,CUST-10813,Lagos,Agent Network,VIP
ORD-19814,CUST-10814,Lagos,Mobile App,Loyal
ORD-19815,CUST-10815,Lagos,Web,New Customer
ORD-19816,CUST-10816,Lagos,Web,New Customer
ORD-19817,CUST-10817,Lagos,Mobile App,Loyal
ORD-19818,CUST-10818,Kano,Mobile App,Loyal
ORD-19819,CUST-10819,Lagos,Web,Loyal
ORD-19820,CUST-10820,Kano,Agent Network,Returning
ORD-19821,CUST-10821,Lagos,Web,Loyal
ORD-19822,CUST-10822,Kano,Mobile App,Returning
ORD-19823,CUST-10823,Lagos,WhatsApp Commerce,New Customer
ORD-19824,CUST-10824,Kano,Mobile App,Returning
ORD-19825,CUST-10825,Kano,Mobile App,Returning
ORD-19826,CUST-10826,Ibadan,Agent Network,Returning
ORD-19827,CUST-10827,Ibadan,Mobile App,Loyal
ORD-19828,CUST-10828,Port Harcourt,Mobile App,Returning
ORD-19829,CUST-10829,Lagos,Mobile App,New Customer
ORD-19830,CUST-10830,Abuja,WhatsApp Commerce,VIP
ORD-19831,CUST-10831,Abuja,Web,Returning
ORD-19832,CUST-10832,Lagos,Mobile App,New Customer
ORD-19833,CUST-10833,Lagos,Mobile App,Returning
ORD-19834,CUST-10834,Kano,Web,Loyal
ORD-19835,CUST-10835,Kano,WhatsApp Commerce,VIP
ORD-19836,CUST-10836,Lagos,Mobile App,VIP
ORD-19837,CUST-10837,Lagos,Mobile App,New Customer
ORD-19838,CUST-10838,Lagos,WhatsApp Commerce,New Customer
ORD-19839,CUST-10839,Kano,Mobile App,Returning
ORD-19840,CUST-10840,Lagos,Web,New Customer
ORD-19841,CUST-10841,Ibadan,Web,Returning
ORD-19842,CUST-10842,Lagos,Mobile App,Loyal
ORD-19843,CUST-10843,Abuja,Mobile App,Returning
ORD-19844,CUST-10844,Abuja,Web,VIP
ORD-19845,CUST-10845,Abuja,Agent Network,Returning
ORD-19846,CUST-10846,Enugu,Mobile App,Returning
ORD-19847,CUST-10847,Kano,Web,Returning
ORD-19848,CUST-10848,Lagos,Mobile App,Returning
ORD-19849,CUST-10849,Lagos,Web,Returning
ORD-19850,CUST-10850,Port Harcourt,Web,New Customer
ORD-19851,CUST-10851,Ibadan,Web,Returning
ORD-19852,CUST-10852,Kano,Agent Network,VIP
ORD-19853,CUST-10853,Ibadan,Web,Returning
ORD-19854,CUST-10854,Lagos,Mobile App,New Customer
ORD-19855,CUST-10855,Enugu,Mobile App,Loyal
ORD-19856,CUST-10856,Kano,WhatsApp Commerce,Returning
ORD-19857,CUST-10857,Kano,Mobile App,Returning
ORD-19858,CUST-10858,Enugu,Agent Network,Loyal
ORD-19859,CUST-10859,Enugu,WhatsApp Commerce,VIP
ORD-19860,CUST-10860,Lagos,Web,New Customer
ORD-19861,CUST-10861,Enugu,WhatsApp Commerce,New Customer
ORD-19862,CUST-10862,Enugu,Web,Returning
ORD-19863,CUST-10863,Port Harcourt,Web,New Customer
ORD-19864,CUST-10864,Enugu,Mobile App,Loyal
ORD-19865,CUST-10865,Kano,Web,Returning
ORD-19866,CUST-10866,Abuja,Web,Loyal
ORD-19867,CUST-10867,Abuja,Mobile App,VIP
ORD-19868,CUST-10868,Lagos,Mobile App,Loyal
ORD-19869,CUST-10869,Lagos,Web,Returning
ORD-19870,CUST-10870,Lagos,Web,Loyal
ORD-19871,CUST-10871,Lagos,WhatsApp Commerce,VIP
ORD-19872,CUST-10872,Abuja,Mobile App,Returning
ORD-19873,CUST-10873,Lagos,Mobile App,VIP
ORD-19874,CUST-10874,Lagos,WhatsApp Commerce,Loyal
ORD-19875,CUST-10875,Kano,WhatsApp Commerce,Loyal
ORD-19876,CUST-10876,Lagos,Agent Network,Returning
ORD-19877,CUST-10877,Lagos,Mobile App,Loyal
ORD-19878,CUST-10878,Lagos,Agent Network,Returning
ORD-19879,CUST-10879,Kano,Agent Network,New Customer
ORD-19880,CUST-10880,Enugu,Mobile App,New Customer
ORD-19881,CUST-10881,Abuja,Mobile App,New Customer
ORD-19882,CUST-10882,Abuja,Web,Loyal
ORD-19883,CUST-10883,Abuja,Web,Returning
ORD-19884,CUST-10884,Lagos,Agent Network,Returning
ORD-19885,CUST-10885,Kano,Mobile App,Returning
ORD-19886,CUST-10886,Lagos,Mobile App,New Customer
ORD-19887,CUST-10887,Port Harcourt,Mobile App,Returning
ORD-19888,CUST-10888,Lagos,Web,Loyal
ORD-19889,CUST-10889,Lagos,Mobile App,Returning
ORD-19890,CUST-10890,Port Harcourt,Mobile App,New Customer
ORD-19891,CUST-10891,Lagos,Web,Returning
ORD-19892,CUST-10892,Port Harcourt,Web,Loyal
ORD-19893,CUST-10893,Lagos,Agent Network,VIP
ORD-19894,CUST-10894,Abuja,Web,Returning
ORD-19895,CUST-10895,Ibadan,Agent Network,New Customer
ORD-19896,CUST-10896,Enugu,WhatsApp Commerce,VIP
ORD-19897,CUST-10897,Lagos,Web,Loyal
ORD-19898,CUST-10898,Lagos,Web,New Customer
ORD-19899,CUST-10899,Port Harcourt,Web,New Customer
ORD-19900,CUST-10900,Ibadan,WhatsApp Commerce,VIP
ORD-19901,CUST-10901,Lagos,Mobile App,Returning
ORD-19902,CUST-10902,Port Harcourt,Mobile App,Loyal
ORD-19903,CUST-10903,Port Harcourt,Web,VIP
ORD-19904,CUST-10904,Abuja,Mobile App,Returning
ORD-19905,CUST-10905,Port Harcourt,Web,New Customer
ORD-19906,CUST-10906,Ibadan,Web,New Customer
ORD-19907,CUST-10907,Ibadan,Mobile App,Returning
ORD-19908,CUST-10908,Abuja,Web,Returning
ORD-19909,CUST-10909,Ibadan,WhatsApp Commerce,Returning
ORD-19910,CUST-10910,Ibadan,Web,Returning
ORD-19911,CUST-10911,Kano,Mobile App,VIP
ORD-19912,CUST-10912,Enugu,Agent Network,VIP
ORD-19913,CUST-10913,Port Harcourt,Mobile App,New Customer
ORD-19914,CUST-10914,Abuja,Mobile App,Loyal
ORD-19915,CUST-10915,Lagos,Mobile App,Loyal
ORD-19916,CUST-10916,Abuja,Mobile App,New Customer
ORD-19917,CUST-10917,Abuja,Mobile App,VIP
ORD-19918,CUST-10918,Lagos,Mobile App,Returning
ORD-19919,CUST-10919,Lagos,Mobile App,New Customer
ORD-19920,CUST-10920,Lagos,WhatsApp Commerce,Returning
ORD-19921,CUST-10921,Lagos,Web,Returning
ORD-19922,CUST-10922,Lagos,Web,Loyal
ORD-19923,CUST-10923,Abuja,Agent Network,Loyal
ORD-19924,CUST-10924,Enugu,Web,Returning
ORD-19925,CUST-10925,Ibadan,WhatsApp Commerce,New Customer
ORD-19926,CUST-10926,Lagos,Agent Network,Returning
ORD-19927,CUST-10927,Kano,Web,Loyal
ORD-19928,CUST-10928,Lagos,Mobile App,Loyal
ORD-19929,CUST-10929,Lagos,Mobile App,Loyal
ORD-19930,CUST-10930,Port Harcourt,Web,Returning
ORD-19931,CUST-10931,Port Harcourt,Web,Loyal
ORD-19932,CUST-10932,Lagos,Mobile App,New Customer
ORD-19933,CUST-10933,Kano,Web,New Customer
ORD-19934,CUST-10934,Lagos,Web,Returning
ORD-19935,CUST-10935,Ibadan,WhatsApp Commerce,New Customer
ORD-19936,CUST-10936,Lagos,WhatsApp Commerce,Loyal
ORD-19937,CUST-10937,Lagos,Web,Loyal
ORD-19938,CUST-10938,Kano,Mobile App,Returning
ORD-19939,CUST-10939,Abuja,Mobile App,Returning
ORD-19940,CUST-10940,Lagos,Mobile App,Loyal
ORD-19941,CUST-10941,Lagos,Web,Returning
ORD-19942,CUST-10942,Abuja,Mobile App,Loyal
ORD-19943,CUST-10943,Kano,Web,New Customer
ORD-19944,CUST-10944,Lagos,Agent Network,Returning
ORD-19945,CUST-10945,Port Harcourt,Agent Network,Loyal
ORD-19946,CUST-10946,Enugu,Mobile App,Returning
ORD-19947,CUST-10947,Enugu,Mobile App,Returning
ORD-19948,CUST-10948,Abuja,Mobile App,New Customer
ORD-19949,CUST-10949,Abuja,Web,New Customer
ORD-19950,CUST-10950,Lagos,Mobile App,Returning
ORD-19951,CUST-10951,Kano,Web,VIP
ORD-19952,CUST-10952,Enugu,Agent Network,New Customer
ORD-19953,CUST-10953,Port Harcourt,Mobile App,VIP
ORD-19954,CUST-10954,Lagos,Web,Returning
ORD-19955,CUST-10955,Lagos,Mobile App,Loyal
ORD-19956,CUST-10956,Port Harcourt,Agent Network,New Customer
ORD-19957,CUST-10957,Kano,Web,Loyal
ORD-19958,CUST-10958,Lagos,Mobile App,Returning
ORD-19959,CUST-10959,Port Harcourt,Web,Loyal
ORD-19960,CUST-10960,Lagos,Mobile App,VIP
ORD-19961,CUST-10961,Lagos,Agent Network,New Customer
ORD-19962,CUST-10962,Abuja,Web,Returning
ORD-19963,CUST-10963,Abuja,Mobile App,VIP
ORD-19964,CUST-10964,Lagos,Web,Loyal
ORD-19965,CUST-10965,Lagos,Mobile App,Returning
ORD-19966,CUST-10966,Lagos,Mobile App,Returning
ORD-19967,CUST-10967,Abuja,Web,Loyal
ORD-19968,CUST-10968,Lagos,Web,Returning
ORD-19969,CUST-10969,Abuja,Mobile App,New Customer
ORD-19970,CUST-10970,Lagos,Mobile App,New Customer
ORD-19971,CUST-10971,Port Harcourt,Agent Network,Returning
ORD-19972,CUST-10972,Abuja,WhatsApp Commerce,Returning
ORD-19973,CUST-10973,Abuja,Mobile App,New Customer
ORD-19974,CUST-10974,Lagos,Mobile App,New Customer
ORD-19975,CUST-10975,Kano,Mobile App,Returning
ORD-19976,CUST-10976,Lagos,Mobile App,New Customer
ORD-19977,CUST-10977,Ibadan,WhatsApp Commerce,Loyal
ORD-19978,CUST-10978,Ibadan,Mobile App,Loyal
ORD-19979,CUST-10979,Ibadan,Mobile App,Loyal
ORD-19980,CUST-10980,Port Harcourt,Web,New Customer
ORD-19981,CUST-10981,Kano,Mobile App,Loyal
ORD-19982,CUST-10982,Port Harcourt,WhatsApp Commerce,Loyal
ORD-19983,CUST-10983,Abuja,Mobile App,New Customer
ORD-19984,CUST-10984,Kano,Mobile App,New Customer
ORD-19985,CUST-10985,Abuja,Web,Loyal
ORD-19986,CUST-10986,Lagos,WhatsApp Commerce,Returning
ORD-19987,CUST-10987,Lagos,Web,Returning
ORD-19988,CUST-10988,Ibadan,Mobile App,New Customer
